,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
2709,The Autopsy of Jane Doe,Horror,tt3289956,2016,6.8,André Øvredal,"114,363",,6.7,"63,191",6.7,"16,910"
2710,It Follows,Horror,tt3235888,2014,6.8,David Robert Mitchell,"235,118",$14.67M,6.9,"138,057",6.4,"30,181"
2711,Annihilation,Horror,tt2798920,2018,6.8,Alex Garland,"316,822",$32.73M,6.8,"183,802",6.8,"35,896"
2712,The Babadook,Horror,tt2321549,2014,6.8,Jennifer Kent,"218,590",$0.92M,6.8,"124,576",6.6,"31,911"
2713,Sinister,Horror,tt1922777,2012,6.8,Scott Derrickson,"245,225",$48.09M,6.7,"139,697",6.8,"39,210"
2714,Eliza Graves,Horror,tt1772264,2014,6.8,Brad Anderson,"56,350",,6.7,"33,528",6.9,"10,892"
2715,Odd Thomas,Horror,tt1767354,2013,6.8,Stephen Sommers,"52,940",,6.7,"33,466",7.0,"8,799"
2716,Insidious,Horror,tt1591095,2010,6.8,James Wan,"302,412",$54.01M,6.8,"174,770",6.9,"50,932"
2717,Warm Bodies,Horror,tt1588173,2013,6.8,Jonathan Levine,"230,114",$66.38M,6.7,"124,947",7.1,"58,630"
2718,1408,Horror,tt0450385,2007,6.8,Mikael Håfström,"270,498",$71.99M,6.8,"177,627",6.8,"39,072"
2719,Dog Soldiers,Horror,tt0280609,2002,6.8,Neil Marshall,"59,723",,6.7,"42,103",6.8,"4,841"
2720,Ginger Snaps,Horror,tt0210070,2000,6.8,John Fawcett,"46,759",$0.00M,6.7,"27,012",7.0,"9,317"
2721,Hellboy,Horror,tt0167190,2004,6.8,Guillermo del Toro,"324,926",$59.62M,6.8,"221,488",6.8,"31,390"
2722,eXistenZ,Horror,tt0120907,1999,6.8,David Cronenberg,"99,815",$2.84M,6.8,"68,381",6.7,"9,192"
2723,From Hell,Horror,tt0120681,2001,6.8,Albert Hughes,"154,519",$31.60M,6.7,"95,004",6.9,"26,765"
2724,The Witches,Horror,tt0100944,1990,6.8,Nicolas Roeg,"49,295",$10.36M,6.8,"25,854",7.1,"10,569"
2725,Night of the Living Dead,Horror,tt0100258,1990,6.8,Tom Savini,"42,017",$5.84M,6.8,"29,607",6.7,"3,623"
2726,Dead Calm,Horror,tt0097162,1989,6.8,Phillip Noyce,"40,328",$7.83M,6.8,"25,770",6.7,"4,940"
2727,Creepshow,Horror,tt0083767,1982,6.8,George A. Romero,"47,080",$21.03M,6.7,"30,709",6.9,"4,690"
2728,The Fog,Horror,tt0080749,1980,6.8,John Carpenter,"72,905",$21.38M,6.8,"48,987",6.6,"6,435"
2729,Altered States,Horror,tt0080360,1980,6.8,Ken Russell,"35,224",$19.85M,6.9,"24,146",6.7,"3,209"
2730,Zombi 2,Horror,tt0080057,1979,6.8,Lucio Fulci,"27,836",,6.8,"20,009",6.5,"1,764"
2731,The Brood,Horror,tt0078908,1979,6.8,David Cronenberg,"29,892",,6.8,"20,635",6.7,"2,520"
2732,House on Haunted Hill,Horror,tt0051744,1959,6.8,William Castle,"27,037",,6.7,"16,671",7.0,"3,983"
2733,Fear Street: 1978,Horror,tt9701940,2021,6.7,Leigh Janiak,"59,528",,6.6,"28,249",6.9,"6,702"
2734,Saint Maud,Horror,tt7557108,2019,6.7,Rose Glass,"33,955",,6.7,"19,076",6.5,"3,594"
2735,Summer of 84,Horror,tt5774450,2018,6.7,François Simard,"39,855",$0.09M,6.6,"23,862",6.7,"4,662"
2736,Turbo Kid,Horror,tt3672742,2015,6.7,François Simard,"28,079",$0.05M,6.6,"20,565",6.8,"1,760"
2737,Housebound,Horror,tt3504048,2014,6.7,Gerard Johnstone,"34,459",,6.7,"21,782",6.9,"6,093"
2738,Spring,Horror,tt3395184,2014,6.7,Justin Benson,"28,111",$0.05M,6.7,"18,857",6.5,"3,335"
2739,"Ich seh, Ich seh",Horror,tt3086442,2014,6.7,Severin Fiala,"51,491",$1.17M,6.7,"29,754",6.7,"8,079"
2740,The Call,Horror,tt1911644,2013,6.7,Brad Anderson,"121,476",$51.87M,6.6,"72,056",7.1,"24,070"
2741,Zombieland: Double Tap,Horror,tt1560220,2019,6.7,Ruben Fleischer,"174,273",$73.12M,6.6,"100,503",6.8,"14,941"
2742,Los ojos de Julia,Horror,tt1512685,2010,6.7,Guillem Morales,"35,213",,6.6,"21,407",6.7,"6,954"
2743,Fresh,Horror,tt13403046,2022,6.7,Mimi Cave,"41,607",,6.6,"16,666",6.9,"6,307"
2744,Pandorum,Horror,tt1188729,2009,6.7,Christian Alvart,"150,621",$10.33M,6.7,"112,017",6.6,"13,869"
2745,Suspiria,Horror,tt1034415,2018,6.7,Luca Guadagnino,"74,689",$2.47M,6.6,"40,530",6.5,"9,458"
2746,Eden Lake,Horror,tt1020530,2008,6.7,James Watkins,"84,064",$0.01M,6.8,"55,675",6.6,"11,761"
2747,Trick 'r Treat,Horror,tt0862856,2007,6.7,Michael Dougherty,"90,758",,6.7,"58,012",6.6,"14,539"
2748,À l'intérieur,Horror,tt0856288,2007,6.7,Alexandre Bustillo,"40,738",,6.7,"27,744",6.6,"5,199"
2749,Fido,Horror,tt0457572,2006,6.7,Andrew Currie,"29,216",$0.30M,6.6,"20,690",7.0,"4,048"
2750,The Exorcism of Emily Rose,Horror,tt0404032,2005,6.7,Scott Derrickson,"128,580",$75.07M,6.7,"79,131",6.7,"22,744"
2751,The Devil's Rejects,Horror,tt0395584,2005,6.7,Rob Zombie,"99,300",$17.04M,6.7,"67,536",6.7,"11,447"
2752,Where the Wild Things Are,Horror,tt0386117,2009,6.7,Spike Jonze,"104,744",$77.23M,6.7,"68,455",6.7,"19,086"
2753,Ju-on,Horror,tt0364385,2002,6.7,Takashi Shimizu,"44,282",$0.33M,6.6,"27,803",6.7,"7,103"
2754,Haute tension,Horror,tt0338095,2003,6.7,Alexandre Aja,"71,862",$3.68M,6.7,"48,682",6.8,"9,045"
2755,Gin gwai,Horror,tt0325655,2002,6.7,Danny Pang,"29,064",$0.50M,6.6,"18,455",6.7,"4,809"
2756,Honogurai mizu no soko kara,Horror,tt0308379,2002,6.7,Hideo Nakata,"32,338",,6.7,"19,869",6.7,"5,659"
2757,The Gift,Horror,tt0219699,2000,6.7,Sam Raimi,"68,680",$12.01M,6.6,"39,352",6.9,"12,511"
2758,Final Destination,Horror,tt0195714,2000,6.7,James Wong,"250,151",$53.33M,6.7,"155,657",6.8,"35,360"
2759,Blade II,Horror,tt0187738,2002,6.7,Guillermo del Toro,"215,619",$82.35M,6.7,"148,754",6.5,"17,244"
2760,Cronos,Horror,tt0104029,1993,6.7,Guillermo del Toro,"30,148",$0.62M,6.6,"21,367",6.7,"2,761"
2761,Candyman,Horror,tt0103919,1992,6.7,Bernard Rose,"89,359",$25.79M,6.7,"54,609",6.7,"11,834"
2762,Return to Oz,Horror,tt0089908,1985,6.7,Walter Murch,"27,210",,6.6,"15,719",7.1,"5,511"
2763,Phenomena,Horror,tt0087909,1985,6.7,Dario Argento,"26,401",,6.7,"17,864",6.6,"2,538"
2764,Christine,Horror,tt0085333,1983,6.7,John Carpenter,"81,712",$21.20M,6.7,"52,444",6.6,"9,217"
2765,Scanners,Horror,tt0081455,1981,6.7,David Cronenberg,"54,562",$14.23M,6.7,"38,366",6.6,"3,596"
2766,Fear Street: 1666,Horror,tt9701942,2021,6.6,Leigh Janiak,"49,336",,6.5,"23,565",6.8,"5,571"
2767,Glass,Horror,tt6823368,2019,6.6,M. Night Shyamalan,"236,994",$111.05M,6.6,"132,250",6.8,"26,375"
2768,Marrowbone,Horror,tt5886440,2017,6.6,Sergio G. Sánchez,"30,771",$0.00M,6.5,"15,860",6.9,"5,778"
2769,Life,Horror,tt5442430,2017,6.6,Daniel Espinosa,"226,441",$30.23M,6.6,"139,650",6.5,"24,465"
2770,Happy Death Day,Horror,tt5308322,2017,6.6,Christopher Landon,"137,184",$55.68M,6.5,"72,196",6.7,"19,068"
2771,Mother!,Horror,tt5109784,2017,6.6,Darren Aronofsky,"219,249",$17.80M,6.6,"116,291",6.3,"34,582"
2772,Hush,Horror,tt5022702,2016,6.6,Mike Flanagan,"128,248",,6.5,"62,918",6.7,"19,416"
2773,The Girl with All the Gifts,Horror,tt4547056,2016,6.6,Colm McCarthy,"59,388",,6.6,"37,075",6.7,"8,392"
2774,Overlord,Horror,tt4530422,2018,6.6,Julius Avery,"97,545",$21.70M,6.6,"62,843",6.6,"6,051"
2775,Bird Box,Horror,tt2737304,2018,6.6,Susanne Bier,"328,485",,6.5,"160,045",7.0,"49,296"
2776,Hotel Transylvania 2,Horror,tt2510894,2015,6.6,Genndy Tartakovsky,"124,743",$169.70M,6.5,"60,020",7.0,"23,656"
2777,The Invitation,Horror,tt2400463,2015,6.6,Karyn Kusama,"106,262",$0.23M,6.6,"60,331",6.4,"15,764"
2778,Rare Exports,Horror,tt1401143,2010,6.6,Jalmari Helander,"28,899",$0.26M,6.6,"20,928",6.9,"3,517"
2779,X,Horror,tt13560574,2022,6.6,Ti West,"47,980",,6.6,"25,427",6.4,"3,297"
2780,The Loved Ones,Horror,tt1316536,2009,6.6,Sean Byrne,"40,683",,6.6,"26,235",6.6,"6,999"
2781,Whiplash,Music,tt2582802,2014,8.5,Damien Chazelle,"816,939",$13.09M,8.5,"436,877",8.3,"100,105"
2782,The Pianist,Music,tt0253474,2002,8.5,Roman Polanski,"809,649",$32.57M,8.5,"449,991",8.7,"118,420"
2783,Coco,Music,tt2380307,2017,8.4,Lee Unkrich,"482,539",$209.73M,8.3,"220,385",8.6,"68,637"
2784,Amadeus,Music,tt0086879,1984,8.4,Milos Forman,"394,962",$51.97M,8.3,"229,672",8.4,"58,691"
2785,Andhadhun,Music,tt8108198,2018,8.2,Sriram Raghavan,"89,928",$1.37M,8.1,"47,379",7.9,"5,128"
2786,Green Book,Music,tt6966692,2018,8.2,Peter Farrelly,"468,738",$85.08M,8.2,"234,261",8.4,"57,189"
2787,Some Like It Hot,Music,tt0053291,1959,8.2,Billy Wilder,"263,234",$25.00M,8.2,"141,262",8.4,"50,888"
2788,Ba wang bie ji,Music,tt0106332,1993,8.1,Kaige Chen,"28,511",$5.22M,7.9,"15,068",8.3,"4,921"
2789,Höstsonaten,Music,tt0077711,1978,8.1,Ingmar Bergman,"33,922",,8.1,"20,287",8.3,"4,766"
2790,The Red Shoes,Music,tt0040725,1948,8.1,Michael Powell,"34,681",$10.90M,8.1,"20,978",8.1,"6,040"
2791,La La Land,Music,tt3783958,2016,8.0,Damien Chazelle,"568,933",$151.10M,8.0,"265,066",7.8,"97,570"
2792,Soul,Music,tt2948372,2020,8.0,Pete Docter,"312,880",,8.0,"138,440",8.1,"35,128"
2793,Okuribito,Music,tt1069238,2008,8.0,Yôjirô Takita,"51,847",$1.50M,8.0,"34,410",8.1,"8,400"
2794,CODA,Music,tt10366460,2021,8.0,Sian Heder,"114,480",,8.0,"53,867",8.1,"12,374"
2795,La leggenda del pianista sull'oceano,Music,tt0120731,1998,8.0,Giuseppe Tornatore,"63,754",$0.26M,7.9,"37,969",8.3,"10,420"
2796,Pink Floyd: The Wall,Music,tt0084503,1982,8.0,Alan Parker,"80,477",$22.24M,7.9,"52,005",8.3,"9,504"
2797,Sing Street,Music,tt3544112,2016,7.9,John Carney,"92,682",$3.24M,7.9,"52,222",7.9,"13,662"
2798,Gully Boy,Music,tt2395469,2019,7.9,Zoya Akhtar,"38,569",$5.57M,7.9,"19,505",8.0,"1,869"
2799,Bohemian Rhapsody,Music,tt1727824,2018,7.9,Bryan Singer,"521,118",$216.43M,7.8,"250,887",8.4,"84,671"
2800,Almost Famous,Music,tt0181875,2000,7.9,Cameron Crowe,"273,153",$32.53M,7.9,"160,262",7.8,"48,359"
2801,Trois couleurs: Bleu,Music,tt0108394,1993,7.9,Krzysztof Kieslowski,"100,568",$1.32M,7.8,"59,523",7.9,"15,743"
2802,This Is Spinal Tap,Music,tt0088258,1984,7.9,Rob Reiner,"138,713",$4.74M,7.9,"92,853",7.8,"13,536"
2803,The Blues Brothers,Music,tt0080455,1980,7.9,John Landis,"196,793",$57.23M,7.9,"126,556",7.8,"18,599"
2804,Straight Outta Compton,Music,tt1398426,2015,7.8,F. Gary Gray,"198,467",$161.20M,7.8,"123,907",7.9,"17,875"
2805,Once,Music,tt0907657,2007,7.8,John Carney,"116,027",$9.44M,7.8,"69,097",7.7,"25,827"
2806,Les choristes,Music,tt0372824,2004,7.8,Christophe Barratier,"61,701",$3.64M,7.7,"32,015",8.2,"15,096"
2807,Walk the Line,Music,tt0358273,2005,7.8,James Mangold,"248,478",$119.52M,7.8,"146,958",8.0,"49,246"
2808,All That Jazz,Music,tt0078754,1979,7.8,Bob Fosse,"31,507",$37.82M,7.8,"19,133",7.8,"4,755"
2809,A Night at the Opera,Music,tt0026778,1935,7.8,Sam Wood,"32,776",$2.54M,7.8,"21,686",7.9,"3,531"
2810,Sound of Metal,Music,tt5363618,2019,7.7,Darius Marder,"120,627",,7.7,"63,083",7.8,"12,019"
2811,The Broken Circle Breakdown,Music,tt2024519,2012,7.7,Felix van Groeningen,"41,067",$0.18M,7.6,"24,251",8.0,"9,470"
2812,Rockstar,Music,tt1839596,2011,7.7,Imtiaz Ali,"43,932",$0.99M,7.6,"28,434",7.3,"2,299"
2813,Joyeux Noël,Music,tt0424205,2005,7.7,Christian Carion,"29,729",$1.05M,7.6,"19,335",8.0,"4,908"
2814,Control,Music,tt0421082,2007,7.7,Anton Corbijn,"64,982",$0.87M,7.6,"40,972",7.9,"12,398"
2815,Ray,Music,tt0350258,2004,7.7,Taylor Hackford,"146,625",$75.33M,7.7,"94,907",7.8,"20,869"
2816,Billy Elliot,Music,tt0249462,2000,7.7,Stephen Daldry,"134,100",$22.00M,7.6,"68,748",8.1,"33,285"
2817,Hedwig and the Angry Inch,Music,tt0248845,2001,7.7,John Cameron Mitchell,"35,459",$3.03M,7.6,"18,610",8.0,"9,095"
2818,"O Brother, Where Art Thou?",Music,tt0190590,2000,7.7,Joel Coen,"308,160",$45.51M,7.7,"197,970",7.7,"33,777"
2819,Shine,Music,tt0117631,1996,7.7,Scott Hicks,"54,088",$35.81M,7.6,"32,451",7.8,"7,907"
2820,La double vie de Véronique,Music,tt0101765,1991,7.7,Krzysztof Kieslowski,"48,083",$2.00M,7.7,"28,241",7.7,"7,712"
2821,Nashville,Music,tt0073440,1975,7.7,Robert Altman,"26,170",$14.82M,7.7,"17,629",7.3,"2,197"
2822,Cabaret,Music,tt0068327,1972,7.7,Bob Fosse,"54,478",$42.77M,7.7,"30,412",7.9,"11,560"
2823,Fantasia,Music,tt0032455,1940,7.7,James Algar,"95,217",$76.41M,7.7,"53,972",7.8,"17,406"
2824,Baby Driver,Music,tt3890160,2017,7.6,Edgar Wright,"516,862",$107.83M,7.5,"281,833",7.5,"52,583"
2825,A Star Is Born,Music,tt1517451,2018,7.6,Bradley Cooper,"375,064",$215.29M,7.5,"177,840",7.7,"69,144"
2826,La Vie en Rose,Music,tt0450188,2007,7.6,Olivier Dahan,"86,649",$10.30M,7.4,"45,876",7.9,"24,899"
2827,Le violon rouge,Music,tt0120802,1998,7.6,François Girard,"33,028",$9.47M,7.5,"19,308",7.9,"6,324"
2828,The Commitments,Music,tt0101605,1991,7.6,Alan Parker,"35,433",$14.92M,7.6,"21,768",7.7,"4,774"
2829,Zimna wojna,Music,tt6543652,2018,7.5,Pawel Pawlikowski,"56,159",$4.57M,7.5,"31,186",7.6,"7,947"
2830,La pianiste,Music,tt0254686,2001,7.5,Michael Haneke,"63,410",$1.90M,7.4,"35,814",7.4,"12,154"
2831,"The Adventures of Priscilla, Queen of the Desert",Music,tt0109045,1994,7.5,Stephan Elliott,"50,101",$11.22M,7.3,"26,728",7.8,"11,217"
2832,The Piano,Music,tt0107822,1993,7.5,Jane Campion,"87,682",$40.16M,7.4,"45,645",7.8,"20,743"
2833,The Producers,Music,tt0063462,1967,7.5,Mel Brooks,"55,670",$0.11M,7.5,"36,075",7.5,"6,447"
2834,Inside Llewyn Davis,Music,tt2042568,2013,7.4,Ethan Coen,"152,472",$13.24M,7.4,"96,488",7.2,"19,809"
2835,Begin Again,Music,tt1980929,2013,7.4,John Carney,"154,939",$16.17M,7.4,"79,372",7.4,"37,160"
2836,Love & Mercy,Music,tt0903657,2014,7.4,Bill Pohlad,"39,373",$12.55M,7.3,"24,809",7.4,"6,000"
2837,August Rush,Music,tt0426931,2007,7.4,Kirsten Sheridan,"107,183",$31.66M,7.3,"53,645",7.8,"34,889"
2838,High Fidelity,Music,tt0146882,2000,7.4,Stephen Frears,"178,771",$27.28M,7.5,"110,447",7.3,"27,624"
2839,SLC Punk!,Music,tt0133189,1998,7.4,James Merendino,"29,553",$0.30M,7.3,"17,659",7.6,"5,698"
2840,La famille Bélier,Music,tt3547740,2014,7.3,Éric Lartigau,"27,761",,7.2,"14,298",7.5,"6,025"
2841,Youth,Music,tt3312830,2015,7.3,Paolo Sorrentino,"77,934",$2.70M,7.2,"47,521",7.5,"12,882"
2842,The Boat That Rocked,Music,tt1131729,2009,7.3,Richard Curtis,"111,129",$7.99M,7.3,"71,914",7.7,"21,609"
2843,Across the Universe,Music,tt0445922,2007,7.3,Julie Taymor,"110,150",$24.34M,7.1,"56,783",7.7,"34,822"
2844,Hustle & Flow,Music,tt0410097,2005,7.3,Craig Brewer,"40,573",$22.20M,7.3,"28,501",7.2,"4,134"
2845,24 Hour Party People,Music,tt0274309,2002,7.3,Michael Winterbottom,"37,238",$1.13M,7.3,"24,626",7.2,"5,048"
2846,Tarzan,Music,tt0120855,1999,7.3,Chris Buck,"222,208",$171.09M,7.2,"112,398",7.5,"46,017"
2847,Mr. Holland's Opus,Music,tt0113862,1995,7.3,Stephen Herek,"39,089",$82.57M,7.3,"22,004",7.5,"6,260"
2848,Crazy Heart,Music,tt1263670,2009,7.2,Scott Cooper,"89,373",$39.46M,7.2,"63,784",7.1,"11,128"
2849,Rab Ne Bana Di Jodi,Music,tt1182937,2008,7.2,Aditya Chopra,"47,671",$2.07M,7.1,"28,888",7.3,"4,517"
2850,School of Rock,Music,tt0332379,2003,7.2,Richard Linklater,"301,024",$81.26M,7.2,"180,416",7.1,"43,963"
2851,A Mighty Wind,Music,tt0310281,2003,7.2,Christopher Guest,"27,975",$17.51M,7.2,"17,535",7.3,"3,596"
2852,Sweet and Lowdown,Music,tt0158371,1999,7.2,Woody Allen,"35,078",$4.20M,7.2,"22,864",7.2,"4,633"
2853,Strictly Ballroom,Music,tt0105488,1992,7.2,Baz Luhrmann,"27,289",$11.74M,7.0,"12,413",7.6,"7,578"
2854,The Doors,Music,tt0101761,1991,7.2,Oliver Stone,"91,954",$35.18M,7.2,"58,876",7.3,"12,239"
2855,Pump Up the Volume,Music,tt0100436,1990,7.2,Allan Moyle,"28,875",$11.54M,7.1,"16,620",7.5,"4,663"
2856,Top Secret!,Music,tt0088286,1984,7.2,Jim Abrahams,"66,247",$20.50M,7.2,"45,913",7.1,"4,874"
2857,Pitch Perfect,Music,tt1981677,2012,7.1,Jason Moore,"301,672",$65.00M,6.9,"123,143",7.5,"95,533"
2858,Nowhere Boy,Music,tt1266029,2009,7.1,Sam Taylor-Johnson,"36,773",$1.45M,7.0,"19,976",7.3,"10,532"
2859,8 Mile,Music,tt0298203,2002,7.1,Curtis Hanson,"282,104",$116.72M,7.1,"172,310",7.0,"33,466"
2860,Fantasia 2000,Music,tt0120910,1999,7.1,James Algar,"38,245",$60.66M,7.1,"21,153",7.3,"7,447"
2861,Arif V 216,Music,tt6697582,2018,7.0,Kivanç Baruönü,"36,392",,6.9,"20,137",7.1,"3,191"
2862,Green Room,Music,tt4062536,2015,7.0,Jeremy Saulnier,"120,866",$3.22M,7.0,"76,782",6.6,"10,883"
2863,Aashiqui 2,Music,tt2203308,2013,7.0,Mohit Suri,"29,546",,6.9,"17,742",7.2,"2,686"
2864,Danny Collins,Music,tt1772288,2015,7.0,Dan Fogelman,"31,557",$5.35M,7.0,"21,012",7.1,"4,571"
2865,Behind the Candelabra,Music,tt1291580,2013,7.0,Steven Soderbergh,"43,186",,7.0,"26,742",7.1,"9,256"
2866,Coffee and Cigarettes,Music,tt0379217,2003,7.0,Jim Jarmusch,"63,269",$1.97M,7.0,"38,988",7.3,"11,078"
2867,Wayne's World,Music,tt0105793,1992,7.0,Penelope Spheeris,"155,637",$121.70M,7.0,"99,908",7.0,"17,305"
2868,Dirty Dancing,Music,tt0092890,1987,7.0,Emile Ardolino,"226,916",$0.62M,6.6,"86,199",7.7,"77,637"
2869,Sid and Nancy,Music,tt0091954,1986,7.0,Alex Cox,"32,020",$2.83M,6.9,"17,948",7.2,"6,998"
2870,Climax,Music,tt8359848,2018,6.9,Gaspar Noé,"66,140",$0.80M,6.9,"35,903",6.9,"6,975"
2871,Frank,Music,tt1605717,2014,6.9,Lenny Abrahamson,"78,743",$0.64M,6.9,"48,707",7.0,"13,184"
2872,Rio,Music,tt1436562,2011,6.9,Carlos Saldanha,"224,270",$143.62M,6.8,"127,139",7.2,"43,513"
2873,Ma Rainey's Black Bottom,Music,tt10514222,2020,6.9,George C. Wolfe,"50,862",,6.9,"26,222",6.8,"6,451"
2874,The Dirt,Music,tt0800325,2019,6.9,Jeff Tremaine,"48,339",,6.9,"26,774",7.2,"5,887"
2875,Black Snake Moan,Music,tt0462200,2006,6.9,Craig Brewer,"63,606",$9.40M,6.9,"44,935",7.0,"7,813"
2876,The Wedding Singer,Music,tt0120888,1998,6.9,Frank Coraci,"148,704",$80.25M,6.8,"82,619",7.0,"28,988"
2877,Velvet Goldmine,Music,tt0120879,1998,6.9,Todd Haynes,"35,633",$1.05M,6.7,"16,331",7.4,"11,033"
2878,That Thing You Do!,Music,tt0117887,1996,6.9,Tom Hanks,"68,491",$25.81M,6.9,"38,042",7.1,"12,919"
2879,Bill & Ted's Excellent Adventure,Music,tt0096928,1989,6.9,Stephen Herek,"129,546",$40.49M,6.9,"81,995",7.0,"14,778"
2880,Beaches,Music,tt0094715,1988,6.9,Garry Marshall,"26,392",$57.04M,6.5,"10,239",7.5,"9,344"
2881,La Bamba,Music,tt0093378,1987,6.9,Luis Valdez,"33,410",$54.22M,6.9,"19,908",7.1,"5,741"
2882,Up in Smoke,Music,tt0078446,1978,6.9,Lou Adler,"38,408",$44.36M,6.8,"27,163",6.7,"2,791"
2883,Yesterday,Music,tt8079248,2019,6.8,Danny Boyle,"149,389",$73.29M,6.8,"78,706",6.9,"20,475"
2884,Spies in Disguise,Music,tt5814534,2019,6.8,Nick Bruno,"47,435",$66.76M,6.7,"23,657",7.0,"5,872"
2885,Florence Foster Jenkins,Music,tt4136084,2016,6.8,Stephen Frears,"55,760",$27.37M,6.8,"27,443",6.9,"14,613"
2886,Jersey Boys,Music,tt1742044,2014,6.8,Clint Eastwood,"34,859",$47.03M,6.7,"21,487",7.0,"6,245"
2887,Walk Hard: The Dewey Cox Story,Music,tt0841046,2007,6.8,Jake Kasdan,"72,673",$18.32M,6.8,"52,609",6.5,"6,300"
2888,Horton Hears a Who!,Music,tt0451079,2008,6.8,Jimmy Hayward,"139,086",$154.53M,6.7,"80,463",7.1,"27,063"
2889,Meet the Robinsons,Music,tt0396555,2007,6.8,Stephen J. Anderson,"98,359",$97.82M,6.7,"52,056",7.3,"19,340"
2890,I'm Not There,Music,tt0368794,2007,6.8,Todd Haynes,"58,710",$4.02M,6.8,"36,952",7.0,"11,513"
2891,Tenacious D in The Pick of Destiny,Music,tt0365830,2006,6.8,Liam Lynch,"108,527",$8.32M,6.8,"78,826",6.7,"9,510"
2892,Detroit Rock City,Music,tt0165710,1999,6.8,Adam Rifkin,"39,182",$4.22M,6.8,"25,788",7.2,"6,004"
2893,Selena,Music,tt0120094,1997,6.8,Gregory Nava,"28,728",$35.42M,6.5,"11,693",7.2,"9,750"
2894,Beavis and Butt-Head Do America,Music,tt0115641,1996,6.8,Mike Judge,"55,922",$63.07M,6.8,"37,972",6.5,"3,789"
2895,Saturday Night Fever,Music,tt0076666,1977,6.8,John Badham,"79,181",$94.21M,6.9,"46,345",6.6,"13,383"
2896,If I Stay,Music,tt1355630,2014,6.7,R.J. Cutler,"122,306",$50.47M,6.5,"43,887",7.0,"42,843"
2897,Taking Woodstock,Music,tt1127896,2009,6.7,Ang Lee,"29,176",$7.44M,6.7,"19,568",6.7,"5,557"
2898,The Soloist,Music,tt0821642,2009,6.7,Joe Wright,"53,483",$31.67M,6.6,"35,042",6.9,"10,094"
2899,Empire Records,Music,tt0112950,1995,6.7,Allan Moyle,"55,383",$0.30M,6.4,"27,530",7.3,"13,895"
2900,Singles,Music,tt0105415,1992,6.7,Cameron Crowe,"30,019",$18.47M,6.7,"17,096",6.9,"5,621"
2901,Nick and Norah's Infinite Playlist,Music,tt0981227,2008,6.6,Peter Sollett,"92,174",$31.49M,6.6,"51,719",6.7,"24,588"
2902,Notorious,Music,tt0472198,2009,6.6,George Tillman Jr.,"43,667",$36.84M,6.6,"30,981",6.7,"3,545"
2903,Take the Lead,Music,tt0446046,2006,6.6,Liz Friedlander,"25,739",$34.74M,6.4,"11,694",6.9,"9,545"
2904,Footloose,Music,tt0087277,1984,6.6,Herbert Ross,"79,120",$80.04M,6.4,"37,767",6.9,"21,071"
2905,The Runaways,Music,tt1017451,2010,6.5,Floria Sigismondi,"48,957",$3.57M,6.4,"22,687",6.7,"18,103"
2906,Music and Lyrics,Music,tt0758766,2007,6.5,Marc Lawrence,"102,791",$50.57M,6.5,"46,921",6.5,"35,707"
2907,Step Up,Music,tt0462590,2006,6.5,Anne Fletcher,"118,123",$65.33M,6.2,"49,051",6.9,"43,627"
2908,Dreamgirls,Music,tt0443489,2006,6.5,Bill Condon,"73,533",$103.37M,6.4,"39,110",6.8,"19,821"
2909,Pitch Perfect 2,Music,tt2848292,2015,6.4,Elizabeth Banks,"155,253",$184.30M,6.2,"63,870",6.6,"44,377"
2910,A Bigger Splash,Music,tt2056771,2015,6.4,Luca Guadagnino,"29,828",$1.98M,6.4,"16,195",6.4,"6,708"
2911,Step Up Revolution,Music,tt1800741,2012,6.4,Scott Speer,"56,103",$35.07M,6.2,"26,613",6.7,"17,765"
2912,Burlesque,Music,tt1126591,2010,6.4,Steve Antin,"85,328",$39.44M,6.0,"29,184",6.7,"37,839"
2913,Happy Feet,Music,tt0366548,2006,6.4,George Miller,"183,635",$198.00M,6.4,"102,054",6.7,"38,223"
2914,Sister Act,Music,tt0105417,1992,6.4,Emile Ardolino,"97,687",$139.61M,6.2,"50,745",7.0,"21,463"
2915,Rio 2,Music,tt2357291,2014,6.3,Carlos Saldanha,"89,157",$131.54M,6.2,"47,754",6.6,"15,251"
2916,To Rome with Love,Music,tt1859650,2012,6.3,Woody Allen,"87,842",$16.69M,6.3,"50,008",6.3,"22,169"
2917,Get Him to the Greek,Music,tt1226229,2010,6.3,Nicholas Stoller,"177,890",$60.97M,6.4,"123,984",6.2,"25,337"
2918,Freaky Friday,Music,tt0322330,2003,6.3,Mark Waters,"136,667",$110.23M,6.1,"58,095",6.5,"43,597"
2919,Rock Star,Music,tt0202470,2001,6.3,Stephen Herek,"43,295",$17.01M,6.2,"27,389",6.4,"6,961"
2920,The Bodyguard,Music,tt0103855,1992,6.3,Mick Jackson,"132,653",$121.95M,6.2,"74,025",6.7,"27,241"
2921,Bill & Ted's Bogus Journey,Music,tt0101452,1991,6.3,Peter Hewitt,"75,566",$38.04M,6.3,"49,133",6.4,"7,756"
2922,The Rocker,Music,tt1031969,2008,6.2,Peter Cattaneo,"38,641",$6.41M,6.2,"28,247",6.2,"4,507"
2923,Step Up 2: The Streets,Music,tt1023481,2008,6.2,Jon M. Chu,"87,204",$58.02M,6.0,"38,548",6.5,"32,507"
